artists,date,TM_id,event_title,presale_date_end,presale_date_start,promoter,TM_sale_date_start,span multiple days,venue,TM_venue _lat,venue_city,TM_venue_long,venue_state,TM_max,TM_min,genre,subGenre,event_type,SG_artists_score,SG_average_price,SG_listing_count,SG_max_price,SG_min_price,SG_venue_score,SH_max_price,SH_min_price,SH_total_postings,SH_total_tickets,spotify_followers,spotify_popularity,spotify_avg_followers,spotify_avg_popularity,spotify_null_count,days_until_show,day_of_week,presale_length,days_on_sale,artist_count,avg_resale_min,avg_resale_max,min_source,max_source,min_markup%,max_markup%,avg_ticket_listings
['A Decade of Soul'],2018-03-03 23:00:00,k7vGFfVwxZ318,A Decade of Soul - Classic Soul & Motown Broadway Dinner Show,,,PROMOTED BY VENUE,2017-10-18 16:00:00,False,B.B. King Blues Club & Grill,40.7567868,New York,-73.9884479,NY,20.0,20.0,R&B,Soul,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4300000072'],67.0,9.0,529.0,66.0,0.3752399981,,,,,[nan],[nan],230053.0,61.5,1,86,5,0.0,49.0,1.0,66.0,529.0,SG,SG,229.99999999999997,2545.0,9.0
['Strawberry Fields: A Tribute to The Beatles'],2018-03-03 17:00:00,k7vGFfmQTwVSj,Strawberry Fields - A Tribute to The Beatles - All You Can Eat Buffet,2018-03-03 08:00:00,2017-07-12 16:00:00,PROMOTED BY VENUE,2017-07-12 16:00:00,False,B.B. King Blues Club & Grill,40.7567868,New York,-73.9884479,NY,64.0,47.0,Undefined,Undefined,"{'id': 'KZFzBErXgnZfZ7vAAI', 'name': 'Tribute Band'}",['0.4799999893'],100.0,29.0,529.0,89.0,0.44629099969999997,120.72,95.84,7.0,39.0,[nan],[nan],3176.0,36.0,1,86,5,233.66666666666666,147.0,1.0,92.42,324.86,Both,Both,96.63829787234043,407.59375,34.0
['Harlem Gospel Choir'],2018-03-04 18:30:00,k7vGFfmhoD4Mu,Harlem Gospel Choir - Sunday Gospel Brunch - All You Can Eat Buffet,2018-03-04 08:00:00,2017-07-12 16:00:00,PROMOTED BY VENUE,2017-07-12 16:00:00,False,B.B. King Blues Club & Grill,40.7567868,New York,-73.9884479,NY,64.0,47.0,Religious,Gospel,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4600000083'],106.0,26.0,529.0,89.0,0.44629099969999997,120.0,103.28,6.0,33.0,[1317.0],[22.0],1317.0,22.0,0,87,6,234.66666666666666,147.0,1.0,96.14,324.5,Both,Both,104.55319148936171,407.03125,29.5
['The Harlem Blues Project'],2018-03-07 00:30:00,k7vGFfUEf06Au,B.B. King Blues Club All*Stars feat. The Harlem Blues Project,,,PROMOTED BY VENUE,2017-11-15 17:00:00,False,B.B. King Blues Club & Grill,40.7567868,New York,-73.9884479,NY,15.0,15.0,Blues,Blues,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4199999869', '0.4199999869']",61.0,9.0,529.0,59.0,0.3752399981,,,,,[nan],[nan],46389.0,48.0,1,90,2,0.0,21.0,1.0,59.0,529.0,SG,SG,293.3333333333333,3426.6666666666665,9.0
['The Harlem Blues Project'],2018-03-07 02:30:00,k7vGFfUEfP9Af,B.B. King Blues Club All*Stars feat. The Harlem Blues Project,,,PROMOTED BY VENUE,2017-11-15 17:00:00,False,B.B. King Blues Club & Grill,40.7567868,New York,-73.9884479,NY,15.0,15.0,Blues,Blues,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4199999869', '0.4199999869']",61.0,9.0,529.0,59.0,0.3752399981,,,,,[nan],[nan],46389.0,48.0,1,90,2,0.0,21.0,1.0,59.0,529.0,SG,SG,293.3333333333333,3426.6666666666665,9.0
['Steve Winwood'],2018-03-09 00:30:00,k7vGFfz7nQICa,Steve Winwood,2017-12-08 03:00:00,2017-12-06 15:00:00,PROMOTED BY VENUE,2017-12-08 15:00:00,False,New Jersey Performing Arts Center,40.739502,Newark,-74.16809,NJ,129.0,49.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.6100000143'],360.7900085449,26.0,700.0,229.0,0.6176699996,799.49,108.1,69.0,262.0,[145882.0],[65.0],145882.0,65.0,0,92,4,1.5000000000000002,0.0,1.0,168.55,749.745,Both,Both,243.97959183673473,481.19767441860466,144.0
['A Decade of Soul'],2018-03-10 00:00:00,k7vGFfVRIQpFN,A Decade of Soul - Classic Soul & Motown Broadway Dinner Show,,,PROMOTED BY VENUE,2017-10-18 16:00:00,False,B.B. King Blues Club & Grill,40.7567868,New York,-73.9884479,NY,20.0,20.0,R&B,Soul,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4499999881'],47.0,1.0,47.0,47.0,0.44629099969999997,,,,,[nan],[nan],230053.0,61.5,1,93,5,0.0,49.0,1.0,47.0,47.0,SG,SG,135.0,135.0,1.0
['A Decade of Soul'],2018-03-10 02:00:00,k7vGFfVRIhpFn,A Decade of Soul - Classic Soul & Motown Broadway Dinner Show,,,PROMOTED BY VENUE,2017-10-18 16:00:00,False,B.B. King Blues Club & Grill,40.7567868,New York,-73.9884479,NY,20.0,20.0,R&B,Soul,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4499999881'],47.0,1.0,47.0,47.0,0.44629099969999997,,,,,[nan],[nan],230053.0,61.5,1,93,5,0.0,49.0,1.0,47.0,47.0,SG,SG,135.0,135.0,1.0
['Strawberry Fields: A Tribute to The Beatles'],2018-03-10 17:00:00,k7vGFfmQTSVSr,Strawberry Fields - A Tribute to The Beatles - All You Can Eat Buffet,2018-03-10 08:00:00,2017-07-12 16:00:00,PROMOTED BY VENUE,2017-07-12 16:00:00,False,B.B. King Blues Club & Grill,40.7567868,New York,-73.9884479,NY,64.0,47.0,Undefined,Undefined,"{'id': 'KZFzBErXgnZfZ7vAAI', 'name': 'Tribute Band'}",['0.4799999893'],101.0,25.0,529.0,89.0,0.44629099969999997,120.72,95.84,7.0,40.0,[nan],[nan],3176.0,36.0,1,93,5,240.66666666666666,147.0,1.0,92.42,324.86,Both,Both,96.63829787234043,407.59375,32.5
['A Decade of Soul'],2018-03-11 01:00:00,k7vGFfVwxdw1J,A Decade of Soul - Classic Soul & Motown Broadway Dinner Show,,,PROMOTED BY VENUE,2017-10-18 16:00:00,False,B.B. King Blues Club & Grill,40.7567868,New York,-73.9884479,NY,20.0,20.0,R&B,Soul,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4300000072'],67.0,9.0,529.0,64.0,0.3752399981,,,,,[nan],[nan],230053.0,61.5,1,94,6,0.0,49.0,1.0,64.0,529.0,SG,SG,220.00000000000003,2545.0,9.0
['The Harlem Blues Project'],2018-03-14 01:30:00,k7vGFfUEfEEAn,B.B. King Blues Club All*Stars feat. The Harlem Blues Project,,,PROMOTED BY VENUE,2017-11-15 17:00:00,False,B.B. King Blues Club & Grill,40.7567868,New York,-73.9884479,NY,15.0,15.0,Blues,Blues,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4199999869', '0.4199999869']",61.0,9.0,529.0,59.0,0.3752399981,,,,,[nan],[nan],46389.0,48.0,1,97,2,0.0,21.0,1.0,59.0,529.0,SG,SG,293.3333333333333,3426.6666666666665,9.0
['The Harlem Blues Project'],2018-03-13 23:30:00,k7vGFfUEfJ9A-,B.B. King Blues Club All*Stars feat. The Harlem Blues Project,,,PROMOTED BY VENUE,2017-11-15 17:00:00,False,B.B. King Blues Club & Grill,40.7567868,New York,-73.9884479,NY,15.0,15.0,Blues,Blues,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4199999869', '0.4199999869']",61.0,9.0,529.0,59.0,0.3752399981,,,,,[nan],[nan],46389.0,48.0,1,96,1,0.0,21.0,1.0,59.0,529.0,SG,SG,293.3333333333333,3426.6666666666665,9.0
['A Decade of Soul'],2018-03-16 23:00:00,k7vGFfVRIjkFw,A Decade of Soul - Classic Soul & Motown Broadway Dinner Show,,,PROMOTED BY VENUE,2017-10-18 16:00:00,False,B.B. King Blues Club & Grill,40.7567868,New York,-73.9884479,NY,20.0,20.0,R&B,Soul,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4300000072'],67.0,9.0,529.0,64.0,0.3752399981,,,,,[nan],[nan],230053.0,61.5,1,99,4,0.0,49.0,1.0,64.0,529.0,SG,SG,220.00000000000003,2545.0,9.0
['A Decade of Soul'],2018-03-17 01:00:00,k7vGFfVRIqkFD,A Decade of Soul - Classic Soul & Motown Broadway Dinner Show,,,PROMOTED BY VENUE,2017-10-18 16:00:00,False,B.B. King Blues Club & Grill,40.7567868,New York,-73.9884479,NY,20.0,20.0,R&B,Soul,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4300000072'],67.0,9.0,529.0,64.0,0.3752399981,,,,,[nan],[nan],230053.0,61.5,1,100,5,0.0,49.0,1.0,64.0,529.0,SG,SG,220.00000000000003,2545.0,9.0
['Ty Dolla $ign'],2018-03-16 23:00:00,vv1AeZACvGkdAwyzI,Ty Dolla $ign,2017-12-08 03:00:00,2017-12-07 15:00:00,Other,2017-12-08 15:00:00,False,Reverb,40.3563327,Reading,-75.9196123,PA,25.0,25.0,Hip-Hop/Rap,Urban,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,140.73,86.49,8.0,33.0,[1222335.0],[93.0],1222335.0,93.0,0,99,4,0.5,-1.0,1.0,86.49,140.73,SH,SH,245.96,462.92,33.0
['A Decade of Soul'],2018-03-17 22:00:00,k7vGFfVwx7x1s,A Decade of Soul - Classic Soul & Motown Broadway Dinner Show,,,PROMOTED BY VENUE,2017-10-18 16:00:00,False,B.B. King Blues Club & Grill,40.7567868,New York,-73.9884479,NY,20.0,20.0,R&B,Soul,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4300000072'],172.7799987793,9.0,529.0,64.0,0.3752399981,,,,,[nan],[nan],230053.0,61.5,1,100,5,0.0,49.0,1.0,64.0,529.0,SG,SG,220.00000000000003,2545.0,9.0
['Strawberry Fields: A Tribute to The Beatles'],2018-03-17 16:00:00,k7vGFfmQTVVSO,Strawberry Fields - A Tribute to The Beatles - All You Can Eat Buffet,2018-03-17 07:00:00,2017-07-12 16:00:00,PROMOTED BY VENUE,2017-07-12 16:00:00,False,B.B. King Blues Club & Grill,40.7567868,New York,-73.9884479,NY,64.0,47.0,Undefined,Undefined,"{'id': 'KZFzBErXgnZfZ7vAAI', 'name': 'Tribute Band'}",['0.4799999893'],142.0500030518,22.0,532.0,93.0,0.44629099969999997,120.72,96.08,7.0,40.0,[nan],[nan],3176.0,36.0,1,100,5,247.625,147.0,1.0,94.53999999999999,326.36,Both,Both,101.14893617021275,409.9375,31.0
['A Decade of Soul'],2018-03-18 00:00:00,k7vGFfVwxA31V,A Decade of Soul - Classic Soul & Motown Broadway Dinner Show,,,PROMOTED BY VENUE,2017-10-18 16:00:00,False,B.B. King Blues Club & Grill,40.7567868,New York,-73.9884479,NY,20.0,20.0,R&B,Soul,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4499999881'],47.0,1.0,47.0,47.0,0.44629099969999997,,,,,[nan],[nan],230053.0,61.5,1,101,6,0.0,49.0,1.0,47.0,47.0,SG,SG,135.0,135.0,1.0
['Harlem Gospel Choir'],2018-03-18 17:30:00,k7vGFfmhoWAMO,Harlem Gospel Choir - Sunday Gospel Brunch - All You Can Eat Buffet,2018-03-18 07:00:00,2017-07-12 16:00:00,PROMOTED BY VENUE,2017-07-12 16:00:00,False,B.B. King Blues Club & Grill,40.7567868,New York,-73.9884479,NY,64.0,47.0,Religious,Gospel,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4600000083'],106.0,22.0,529.0,89.0,0.44629099969999997,120.0,102.08,4.0,25.0,[1317.0],[22.0],1317.0,22.0,0,101,6,248.625,147.0,1.0,95.53999999999999,324.5,Both,Both,103.27659574468085,407.03125,23.5
['The Harlem Blues Project'],2018-03-20 23:30:00,k7vGFfUEfIEke,B.B. King Blues Club All*Stars feat. The Harlem Blues Project,,,PROMOTED BY VENUE,2017-11-15 17:00:00,False,B.B. King Blues Club & Grill,40.7567868,New York,-73.9884479,NY,15.0,15.0,Blues,Blues,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4199999869', '0.4199999869']",61.0,9.0,529.0,59.0,0.3752399981,,,,,[nan],[nan],46389.0,48.0,1,103,1,0.0,21.0,1.0,59.0,529.0,SG,SG,293.3333333333333,3426.6666666666665,9.0
['The Harlem Blues Project'],2018-03-21 01:30:00,k7vGFfUEftMk8,B.B. King Blues Club All*Stars feat. The Harlem Blues Project,,,PROMOTED BY VENUE,2017-11-15 17:00:00,False,B.B. King Blues Club & Grill,40.7567868,New York,-73.9884479,NY,15.0,15.0,Blues,Blues,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4199999869', '0.4199999869']",61.0,9.0,529.0,59.0,0.3752399981,,,,,[nan],[nan],46389.0,48.0,1,104,2,0.0,21.0,1.0,59.0,529.0,SG,SG,293.3333333333333,3426.6666666666665,9.0
['Ty Dolla $ign'],2018-03-21 00:00:00,k7vGFfz6Jqk7d,Ty Dolla $ign Don't Judge Me Tour,2017-12-08 03:00:00,2017-12-07 17:00:00,LIVE NATION MUSIC,2017-12-08 15:00:00,False,Irving Plaza,40.734917,New York,-73.9884469,NY,32.5,32.5,Hip-Hop/Rap,Urban,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,146.48,75.64,14.0,69.0,[1222335.0],[93.0],1222335.0,93.0,0,104,2,0.4166666666666667,-1.0,1.0,75.64,146.48,SH,SH,132.73846153846154,350.7076923076923,69.0
['A Decade of Soul'],2018-03-23 23:00:00,k7vGFfVRIrkFW,A Decade of Soul - Classic Soul & Motown Broadway Dinner Show,,,PROMOTED BY VENUE,2017-10-18 16:00:00,False,B.B. King Blues Club & Grill,40.7567868,New York,-73.9884479,NY,20.0,20.0,R&B,Soul,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4499999881'],47.0,1.0,47.0,47.0,0.44629099969999997,,,,,[nan],[nan],230053.0,61.5,1,106,4,0.0,49.0,1.0,47.0,47.0,SG,SG,135.0,135.0,1.0
['A Decade of Soul'],2018-03-24 01:00:00,k7vGFfVRIrUav,A Decade of Soul - Classic Soul & Motown Broadway Dinner Show,,,PROMOTED BY VENUE,2017-10-18 16:00:00,False,B.B. King Blues Club & Grill,40.7567868,New York,-73.9884479,NY,20.0,20.0,R&B,Soul,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4300000072'],67.0,9.0,529.0,64.0,0.3752399981,,,,,[nan],[nan],230053.0,61.5,1,107,5,0.0,49.0,1.0,64.0,529.0,SG,SG,220.00000000000003,2545.0,9.0
['A Decade of Soul'],2018-03-25 00:00:00,k7vGFfVwx6e5d,A Decade of Soul - Classic Soul & Motown Broadway Dinner Show,,,PROMOTED BY VENUE,2017-10-18 16:00:00,False,B.B. King Blues Club & Grill,40.7567868,New York,-73.9884479,NY,20.0,20.0,R&B,Soul,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4300000072'],67.0,9.0,529.0,64.0,0.3752399981,,,,,[nan],[nan],230053.0,61.5,1,108,6,0.0,49.0,1.0,64.0,529.0,SG,SG,220.00000000000003,2545.0,9.0
['A Decade of Soul'],2018-03-24 22:00:00,k7vGFfVwxk31M,A Decade of Soul - Classic Soul & Motown Broadway Dinner Show,,,PROMOTED BY VENUE,2017-10-18 16:00:00,False,B.B. King Blues Club & Grill,40.7567868,New York,-73.9884479,NY,20.0,20.0,R&B,Soul,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4499999881'],47.0,1.0,47.0,47.0,0.44629099969999997,,,,,[nan],[nan],230053.0,61.5,1,107,5,0.0,49.0,1.0,47.0,47.0,SG,SG,135.0,135.0,1.0
['Strawberry Fields: A Tribute to The Beatles'],2018-03-24 16:00:00,k7vGFfmQTgVSi,Strawberry Fields - A Tribute to The Beatles - All You Can Eat Buffet,2018-03-24 07:00:00,2017-07-12 16:00:00,PROMOTED BY VENUE,2017-07-12 16:00:00,False,B.B. King Blues Club & Grill,40.7567868,New York,-73.9884479,NY,64.0,47.0,Undefined,Undefined,"{'id': 'KZFzBErXgnZfZ7vAAI', 'name': 'Tribute Band'}",['0.4799999893'],136.5899963379,22.0,532.0,93.0,0.44629099969999997,120.72,95.84,7.0,39.0,[nan],[nan],3176.0,36.0,1,107,5,254.625,147.0,1.0,94.42,326.36,Both,Both,100.8936170212766,409.9375,30.5
['Aretha Franklin'],2018-03-25 23:30:00,k7v1FvKOx8dPKv2,Aretha Franklin,2017-12-08 03:00:00,2017-12-06 15:00:00,PROMOTED BY VENUE,2017-12-08 15:00:00,False,New Jersey Performing Arts Center,40.739502,Newark,-74.16809,NJ,159.0,39.0,R&B,R&B,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.5600000024'],324.0,36.0,858.0,86.0,0.6176699996,494.5,96.1,24.0,74.0,[866022.0],[75.0],866022.0,75.0,0,108,6,1.5000000000000002,0.0,1.0,91.05,676.25,Both,Both,133.46153846153845,325.314465408805,55.0
['k.d. lang'],2018-03-26 23:30:00,G5diZfMM0NKkD,k.d. lang Ingénue Redux Tour,2017-12-08 03:00:00,2017-12-06 15:00:00,PROMOTED BY VENUE,2017-12-08 16:00:00,False,Beacon Theatre,40.779925,New York,-73.980673,NY,96.0,39.5,Country,Country,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.5400000215'],326.0,264.0,857.0,101.0,0.741312027,1504.9,85.3,112.0,309.0,[63778.0],[58.0],63778.0,58.0,0,109,0,1.5000000000000002,0.0,1.0,93.15,1180.95,Both,Both,135.8227848101266,1130.15625,286.5
['The Harlem Blues Project'],2018-03-27 23:30:00,k7vGFfUEfl6kf,B.B. King Blues Club All*Stars feat. The Harlem Blues Project,,,PROMOTED BY VENUE,2017-11-15 17:00:00,False,B.B. King Blues Club & Grill,40.7567868,New York,-73.9884479,NY,15.0,15.0,Blues,Blues,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4199999869', '0.4199999869']",61.0,9.0,529.0,59.0,0.3752399981,,,,,[nan],[nan],46389.0,48.0,1,110,1,0.0,21.0,1.0,59.0,529.0,SG,SG,293.3333333333333,3426.6666666666665,9.0
['The Harlem Blues Project'],2018-03-28 01:30:00,k7vGFfUEfi9k0,B.B. King Blues Club All*Stars feat. The Harlem Blues Project,,,PROMOTED BY VENUE,2017-11-15 17:00:00,False,B.B. King Blues Club & Grill,40.7567868,New York,-73.9884479,NY,15.0,15.0,Blues,Blues,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4199999869', '0.4199999869']",61.0,9.0,529.0,59.0,0.3752399981,,,,,[nan],[nan],46389.0,48.0,1,111,2,0.0,21.0,1.0,59.0,529.0,SG,SG,293.3333333333333,3426.6666666666665,9.0
"['New Politics', 'Dreamers', 'The Wrecks']",2018-03-27 22:30:00,k7v1AACvAzZA5Fu78,New Politics,2017-12-08 03:00:00,2017-12-06 15:00:00,LIVE NATION MUSIC,2017-12-08 15:00:00,False,Irving Plaza,40.734917,New York,-73.9884469,NY,27.5,27.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.5299999714', '0.4399999976']",63.0,3.0,99.0,55.0,0.558070004,109.3,67.3,5.0,28.0,"[166758.0, 23841.0, 19419.0]","[62.0, 61.0, 51.0]",70006.0,58.0,0,110,1,1.5000000000000002,0.0,3.0,61.15,104.15,Both,Both,122.36363636363636,278.72727272727275,15.5
['Timeflies'],2018-03-28 23:00:00,k7vGFfz3ScdY2,Timeflies,2017-12-08 03:00:00,2017-12-06 15:00:00,LIVE NATION MUSIC,2017-12-08 17:00:00,False,Irving Plaza,40.734917,New York,-73.9884469,NY,30.0,30.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4199999869'],123.0,13.0,529.0,119.0,0.558070004,1082.5,122.48,4.0,27.0,[206040.0],[74.0],206040.0,74.0,0,111,2,1.5000000000000002,0.0,1.0,120.74000000000001,805.75,Both,Both,302.4666666666667,2585.8333333333335,20.0
['A Decade of Soul'],2018-03-30 23:00:00,k7vGFfVRILUa6,A Decade of Soul - Classic Soul & Motown Broadway Dinner Show,,,PROMOTED BY VENUE,2017-10-18 16:00:00,False,B.B. King Blues Club & Grill,40.7567868,New York,-73.9884479,NY,20.0,20.0,R&B,Soul,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4300000072'],67.0,9.0,529.0,64.0,0.3752399981,,,,,[nan],[nan],230053.0,61.5,1,113,4,0.0,49.0,1.0,64.0,529.0,SG,SG,220.00000000000003,2545.0,9.0
['A Decade of Soul'],2018-03-31 01:00:00,k7vGFfVRI-paa,A Decade of Soul - Classic Soul & Motown Broadway Dinner Show,,,PROMOTED BY VENUE,2017-10-18 16:00:00,False,B.B. King Blues Club & Grill,40.7567868,New York,-73.9884479,NY,20.0,20.0,R&B,Soul,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4300000072'],67.0,9.0,529.0,64.0,0.3752399981,,,,,[nan],[nan],230053.0,61.5,1,114,5,0.0,49.0,1.0,64.0,529.0,SG,SG,220.00000000000003,2545.0,9.0
['A Decade of Soul'],2018-03-31 22:00:00,k7vGFfVwx6w51,A Decade of Soul - Classic Soul & Motown Broadway Dinner Show,,,PROMOTED BY VENUE,2017-10-18 16:00:00,False,B.B. King Blues Club & Grill,40.7567868,New York,-73.9884479,NY,20.0,20.0,R&B,Soul,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4499999881'],47.0,1.0,47.0,47.0,0.44629099969999997,,,,,[nan],[nan],230053.0,61.5,1,114,5,0.0,49.0,1.0,47.0,47.0,SG,SG,135.0,135.0,1.0
['A Decade of Soul'],2018-04-01 00:00:00,k7vGFfVwxFw53,A Decade of Soul - Classic Soul & Motown Broadway Dinner Show,,,PROMOTED BY VENUE,2017-10-18 16:00:00,False,B.B. King Blues Club & Grill,40.7567868,New York,-73.9884479,NY,20.0,20.0,R&B,Soul,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4300000072'],67.0,9.0,529.0,64.0,0.3752399981,,,,,[nan],[nan],230053.0,61.5,1,115,6,0.0,49.0,1.0,64.0,529.0,SG,SG,220.00000000000003,2545.0,9.0
['Harlem Gospel Choir'],2018-04-01 18:00:00,k7vGFfSS_uEH9,Harlem Gospel Choir - Easter Sunday Brunch - All You Can Eat Buffet,2018-04-01 07:00:00,2017-10-04 16:00:00,PROMOTED BY VENUE,2017-10-04 16:00:00,False,B.B. King Blues Club & Grill,40.7567868,New York,-73.9884479,NY,64.0,47.0,Religious,Gospel,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4600000083'],159.3800048828,16.0,532.0,89.0,0.44629099969999997,120.0,102.08,6.0,38.0,[1317.0],[22.0],1317.0,22.0,0,115,6,178.62500000000003,63.0,1.0,95.53999999999999,326.0,Both,Both,103.27659574468085,409.375,27.0
['Louder Than Love'],2018-04-07 23:30:00,k7vGFfglnz9jK,Louder Than Love,2018-03-25 02:00:00,2017-10-30 16:00:00,LIVE NATION MUSIC,2017-10-28 23:00:00,False,NYCB Theatre at Westbury,40.77517125,Westbury,-73.56055321,NY,125.0,59.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4799999893'],125.0,184.0,308.0,87.0,0.5855500102000001,672.45,95.25,15.0,71.0,[11.0],[0.0],11.0,0.0,0,121,5,145.41666666666666,37.0,1.0,91.125,490.225,Both,Both,53.15126050420168,292.18,127.5
"['Cradle of Filth', 'Jinjer', 'Uncured']",2018-04-07 22:30:00,k7v17fUFFG7T9W9,CRADLE OF FILTH: CRYPTORIANA WORLD TOUR,2017-12-01 03:00:00,2017-11-28 17:00:00,LIVE NATION MUSIC,2017-12-01 15:00:00,False,Irving Plaza,40.734917,New York,-73.9884469,NY,32.0,32.0,Metal,Heavy Metal,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.400000006', '0.400000006']",121.0,26.0,532.0,64.0,0.558070004,96.1,73.3,5.0,49.0,"[157791.0, 26290.0, 1029.0]","[57.0, 48.0, 30.0]",61703.333333333336,45.0,0,121,5,2.4166666666666665,8.0,3.0,68.65,314.05,Both,Both,114.53125000000001,881.40625,37.5
['Harlem Gospel Choir'],2018-04-08 18:00:00,k7vGFfVhLS4tN,Harlem Gospel Choir - Sunday Gospel Brunch - All You Can Eat Buffet,2018-04-08 07:00:00,2017-10-11 16:00:00,PROMOTED BY VENUE,2017-10-11 16:00:00,False,B.B. King Blues Club & Grill,40.7567868,New York,-73.9884479,NY,64.0,47.0,Religious,Gospel,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4600000083'],163.9299926758,15.0,532.0,89.0,0.44629099969999997,120.0,102.08,6.0,36.0,[1317.0],[22.0],1317.0,22.0,0,122,6,178.62500000000003,56.0,1.0,95.53999999999999,326.0,Both,Both,103.27659574468085,409.375,25.5
['Patti LaBelle'],2018-04-08 23:00:00,k7v1AAuxOaZACeue8,Patti LaBelle,,,PROMOTED BY VENUE,2017-11-10 15:00:00,False,State Theatre,40.49313654,New Brunswick,-74.4444693,NJ,125.0,45.0,R&B,R&B,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.5699999928'],278.0,41.0,578.0,179.0,0.5257869959,,,,,[190341.0],[58.0],190341.0,58.0,0,122,6,0.0,26.0,1.0,179.0,578.0,SG,SG,297.77777777777777,362.40000000000003,41.0
['Brit Floyd'],2018-04-11 00:00:00,G5dYZfgXI--_U,Brit Floyd Eclipse World Tour 2018,2017-11-03 02:00:00,2017-11-02 14:00:00,PROMOTED BY VENUE,2017-11-03 14:00:00,False,Radio City Music Hall,40.7599136,New York,-73.9803981,NY,81.0,40.5,Undefined,Undefined,"{'id': 'KZFzBErXgnZfZ7vAAI', 'name': 'Tribute Band'}",['0.5'],116.0,442.0,312.0,72.0,0.6817250252,270.1,73.3,56.0,283.0,[nan],[nan],3176.0,36.0,1,125,2,0.5,34.0,1.0,72.65,291.05,Both,Both,79.38271604938272,259.320987654321,362.5
['Johnny Mathis'],2018-04-14 00:00:00,k7vGFflDP_kOF,Johnny Mathis,2017-06-09 02:00:00,2017-06-07 14:00:00,PROMOTED BY VENUE,2017-06-09 14:00:00,False,New Jersey Performing Arts Center,40.739502,Newark,-74.16809,NJ,125.0,39.0,Pop,Adult Contemporary,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.5400000215'],145.0,216.0,601.0,66.0,0.6176699996,418.52,74.5,31.0,134.0,[66585.0],[69.0],66585.0,69.0,0,128,5,1.5000000000000002,182.0,1.0,70.25,509.76,Both,Both,80.12820512820514,307.808,175.0
